timestamp,symbol,oi_change_5m,oi_change_15m,oi_change_1h,price_change_5m,price_change_15m,price_change_1h,volume,volatility_price_15m,cvd_change_5m,cvd_change_15m,cvd_change_1h,volatility_cvd_15m
1775626943,SCRTUSDT,15.06,14.85,0.0,2.01,2.18,0.0,4362554.6,0.0,35743.74,0.0,0.0,179230.58
1775626944,SCRTUSDT,15.06,14.85,0.0,2.01,2.18,0.0,4362554.6,0.0,35743.74,0.0,0.0,179230.58
1775626944,SCRTUSDT,15.06,14.85,0.0,2.01,2.18,0.0,4362554.6,0.0,35743.74,0.0,0.0,179230.58
1775626944,SCRTUSDT,15.06,14.85,0.0,1.99,2.17,0.0,4362614.6,0.0,35740.23,0.0,0.0,179615.59
1775626944,SCRTUSDT,15.06,14.85,0.0,1.99,2.17,0.0,4362726.6,0.0,35733.69,0.0,0.0,179802.56
1775626944,SCRTUSDT,15.06,14.85,0.0,1.99,2.17,0.0,4362726.6,0.0,35733.69,0.0,0.0,179802.56
1775626945,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626945,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626945,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626945,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626947,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626947,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626950,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626950,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626950,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626950,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626951,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626952,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626952,SCRTUSDT,15.06,14.85,0.0,2.03,2.2,0.0,4363642.7,0.0,35787.23,0.0,0.0,180169.81
1775626952,SCRTUSDT,15.06,15.06,0.0,2.03,2.2,0.0,4363318.0,0.0,35787.23,0.0,0.0,180169.81
1775626953,SCRTUSDT,15.06,15.06,0.0,2.03,2.2,0.0,4363318.0,0.0,35787.23,0.0,0.0,180169.81
1775626953,SCRTUSDT,15.06,15.06,0.0,2.03,2.2,0.0,4363318.0,0.0,35787.23,0.0,0.0,180169.81
1775626955,SCRTUSDT,15.06,15.06,0.0,1.98,2.16,0.0,4363319.9,0.0,35787.11,0.0,0.0,180350.13
1775626955,SCRTUSDT,15.06,15.06,0.0,1.98,2.16,0.0,4363319.9,0.0,35787.11,0.0,0.0,180350.13
1775626955,SCRTUSDT,15.06,15.06,0.0,1.98,2.16,0.0,4363319.9,0.0,35787.11,0.0,0.0,180350.13
1775626956,SCRTUSDT,15.06,15.06,0.0,1.98,2.16,0.0,4363319.9,0.0,35787.11,0.0,0.0,180350.13
1775626959,SCRTUSDT,15.06,15.06,0.0,1.98,2.16,0.0,4363319.9,0.0,35787.11,0.0,0.0,180350.13
1775626961,SCRTUSDT,15.06,15.06,0.0,1.98,2.16,0.0,4363319.9,0.0,35787.11,0.0,0.0,180350.13
1775626965,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626965,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626965,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626965,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626966,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626966,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626966,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626967,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626967,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626967,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626970,SCRTUSDT,15.06,15.06,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626973,SCRTUSDT,15.01,15.01,0.0,1.97,2.14,0.0,4365091.2,0.0,35683.6,0.0,0.0,181029.46
1775626975,SCRTUSDT,15.01,15.01,0.0,1.98,2.16,0.0,4365091.4,0.0,35683.59,0.0,0.0,181188.55
1775626975,SCRTUSDT,15.01,15.01,0.0,1.99,2.17,0.0,4365171.4,0.0,35678.92,0.0,0.0,181344.5
1775626975,SCRTUSDT,15.01,15.01,0.0,1.99,2.17,0.0,4365171.4,0.0,35678.92,0.0,0.0,181344.5
1775626975,SCRTUSDT,15.01,15.01,0.0,1.99,2.17,0.0,4365171.4,0.0,35678.92,0.0,0.0,181344.5
1775626975,SCRTUSDT,15.01,15.01,0.0,1.99,2.17,0.0,4365171.4,0.0,35678.92,0.0,0.0,181344.5
1775626977,SCRTUSDT,15.01,15.01,0.0,1.99,2.17,0.0,4365171.4,0.0,35678.92,0.0,0.0,181344.5
1775626979,SCRTUSDT,15.01,15.01,0.0,2.22,2.39,0.0,4365988.7,0.0,35726.68,0.0,0.0,181800.83
1775626980,SCRTUSDT,15.01,15.01,0.0,2.22,2.39,0.0,4365988.7,0.0,35726.68,0.0,0.0,181800.83
1775626980,SCRTUSDT,15.01,15.01,0.0,2.22,2.39,0.0,4365988.7,0.0,35726.68,0.0,0.0,181800.83
1775626980,SCRTUSDT,15.01,15.01,0.0,2.22,2.39,0.0,4365988.7,0.0,35726.68,0.0,0.0,181800.83
1775626981,SCRTUSDT,15.01,15.01,0.0,2.22,2.39,0.0,4365988.7,0.0,35726.68,0.0,0.0,181800.83
1775626981,SCRTUSDT,15.01,15.01,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626981,SCRTUSDT,15.01,15.01,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626981,SCRTUSDT,15.01,15.01,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626982,SCRTUSDT,15.01,15.01,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626982,SCRTUSDT,15.01,15.01,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626982,SCRTUSDT,15.01,15.01,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626982,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626983,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626984,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626985,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626985,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626989,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626989,SCRTUSDT,15.02,15.02,0.0,2.15,2.33,0.0,4365989.0,0.0,35726.66,0.0,0.0,181948.25
1775626990,SCRTUSDT,15.02,15.02,0.0,1.99,2.17,0.0,4366595.0,0.0,35691.25,0.0,0.0,182091.04
1775626990,SCRTUSDT,15.02,15.02,0.0,1.99,2.17,0.0,4366595.0,0.0,35691.25,0.0,0.0,182091.04
1775626990,SCRTUSDT,15.02,15.02,0.0,1.99,2.17,0.0,4366595.0,0.0,35691.25,0.0,0.0,182091.04
1775626990,SCRTUSDT,15.02,15.02,0.0,1.99,2.17,0.0,4366595.0,0.0,35691.25,0.0,0.0,182091.04
1775626990,SCRTUSDT,15.02,15.02,0.0,1.99,2.17,0.0,4366595.0,0.0,35691.25,0.0,0.0,182091.04
1775626990,SCRTUSDT,15.02,15.02,0.0,1.99,2.17,0.0,4366595.0,0.0,35691.25,0.0,0.0,182091.04
1775626991,SCRTUSDT,15.02,15.02,0.0,1.82,2.17,0.0,4366595.0,0.0,299.13,0.0,0.0,182091.04
1775626991,SCRTUSDT,15.02,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626991,SCRTUSDT,15.02,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626991,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626992,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626992,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626992,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626992,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626993,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626993,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626995,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626995,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626997,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4366595.0,0.0,298.84,0.0,0.0,182091.04
1775626997,SCRTUSDT,14.95,15.02,0.0,1.74,2.17,0.0,4363403.7,0.0,298.84,0.0,0.0,182091.04
1775627003,SCRTUSDT,14.96,15.02,0.0,1.24,2.17,0.0,4363403.7,0.0,126.02,0.0,0.0,182091.04
1775627003,SCRTUSDT,11.7,15.02,0.0,1.12,2.04,0.0,4364861.1,0.0,125.49,0.0,0.0,182495.46
1775627004,SCRTUSDT,11.7,15.02,0.0,0.98,2.04,0.0,4364861.1,0.0,124.56,0.0,0.0,182495.46
1775627004,SCRTUSDT,11.7,15.02,0.0,0.98,2.04,0.0,4364861.1,0.0,124.56,0.0,0.0,182495.46
1775627004,SCRTUSDT,11.7,15.02,0.0,0.98,2.04,0.0,4364861.1,0.0,124.56,0.0,0.0,182495.46
1775627005,SCRTUSDT,11.7,15.02,0.0,1.01,2.04,0.0,4364861.1,0.0,124.15,0.0,0.0,182495.46
1775627005,SCRTUSDT,11.7,15.02,0.0,1.01,2.04,0.0,4364861.1,0.0,124.15,0.0,0.0,182495.46
1775627006,SCRTUSDT,11.7,15.02,0.0,1.05,2.04,0.0,4364861.1,0.0,124.17,0.0,0.0,182495.46
1775627006,SCRTUSDT,11.7,15.02,0.0,1.05,2.04,0.0,4364861.1,0.0,124.17,0.0,0.0,182495.46
1775627006,SCRTUSDT,11.7,15.02,0.0,1.05,2.04,0.0,4364861.1,0.0,124.17,0.0,0.0,182495.46
1775627006,SCRTUSDT,11.7,15.02,0.0,1.05,2.04,0.0,4364861.1,0.0,124.17,0.0,0.0,182495.46
1775627012,SCRTUSDT,8.37,14.98,0.0,1.05,2.04,0.0,4364861.1,0.0,124.17,0.0,0.0,182495.46
1775627012,SCRTUSDT,8.37,14.98,0.0,1.05,2.04,0.0,4364861.1,0.0,124.17,0.0,0.0,182495.46
1775627015,SCRTUSDT,8.37,14.98,0.0,1.03,2.02,0.0,4364909.1,0.0,124.15,0.0,0.0,182623.29
1775627015,SCRTUSDT,8.37,14.98,0.0,1.03,2.02,0.0,4364909.1,0.0,124.15,0.0,0.0,182623.29
1775627015,SCRTUSDT,8.37,14.98,0.0,1.14,2.13,0.0,4364919.4,0.0,124.15,0.0,0.0,182748.71
1775627015,SCRTUSDT,8.37,14.98,0.0,1.14,2.13,0.0,4364919.4,0.0,124.15,0.0,0.0,182748.71
1775627016,SCRTUSDT,8.37,14.98,0.0,1.14,2.13,0.0,4364919.4,0.0,124.15,0.0,0.0,182748.71
1775627018,SCRTUSDT,8.37,14.98,0.0,1.14,2.13,0.0,4364919.4,0.0,124.15,0.0,0.0,182748.71
1775627021,SCRTUSDT,8.37,14.98,0.0,1.14,2.13,0.0,4364919.4,0.0,124.15,0.0,0.0,182748.71
1775627022,SCRTUSDT,8.37,14.98,0.0,1.14,2.13,0.0,4364919.4,0.0,124.15,0.0,0.0,182748.71
1775627025,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627025,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627025,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627025,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627025,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627025,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627026,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627026,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627026,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627027,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627028,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627028,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627030,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627030,SCRTUSDT,8.37,14.98,0.0,1.04,2.03,0.0,4365900.1,0.0,124.51,0.0,0.0,183113.76
1775627030,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627030,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627030,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627031,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627031,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627031,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627031,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627032,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627032,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627032,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627032,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627032,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627032,SCRTUSDT,8.37,14.98,0.0,1.13,2.12,0.0,4371431.6,0.0,122.48,0.0,0.0,183216.24
1775627033,SCRTUSDT,8.37,14.98,0.0,1.21,2.12,0.0,4371431.6,0.0,122.94,0.0,0.0,183216.24
1775627033,SCRTUSDT,8.37,14.98,0.0,1.21,2.12,0.0,4371431.6,0.0,122.94,0.0,0.0,183216.24
1775627033,SCRTUSDT,8.37,14.98,0.0,1.21,2.12,0.0,4371431.6,0.0,122.94,0.0,0.0,183216.24
1775627033,SCRTUSDT,8.37,14.98,0.0,1.25,2.12,0.0,4371431.6,0.0,122.95,0.0,0.0,183216.24
1775627033,SCRTUSDT,8.37,14.98,0.0,1.25,2.12,0.0,4371431.6,0.0,122.95,0.0,0.0,183216.24
1775627033,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627034,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627034,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627034,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627034,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627035,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627035,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627037,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627037,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627037,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627037,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627037,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627038,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627038,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627038,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627038,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627038,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627039,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627039,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627039,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627039,SCRTUSDT,8.37,14.98,0.0,1.16,2.03,0.0,4371462.3,0.0,122.94,0.0,0.0,183316.51
1775627039,SCRTUSDT,8.37,14.98,0.0,1.93,2.8,0.0,4492547.3,0.0,164.08,0.0,0.0,194908.62
1775627039,SCRTUSDT,8.37,14.98,0.0,1.79,2.66,0.0,4493398.2,0.0,164.27,0.0,0.0,196224.85
1775627040,SCRTUSDT,8.37,14.98,0.0,1.79,2.66,0.0,4493398.2,0.0,164.27,0.0,0.0,196224.85
1775627040,SCRTUSDT,8.37,14.98,0.0,1.79,2.66,0.0,4493398.2,0.0,164.27,0.0,0.0,196224.85
1775627040,SCRTUSDT,8.37,14.98,0.0,1.79,2.66,0.0,4493398.2,0.0,164.27,0.0,0.0,196224.85
1775627040,SCRTUSDT,8.37,14.98,0.0,1.79,2.66,0.0,4493398.2,0.0,164.27,0.0,0.0,196224.85
1775627040,SCRTUSDT,8.37,14.98,0.0,1.82,2.7,0.0,4493528.8,0.0,164.47,0.0,0.0,196729.94
1775627040,SCRTUSDT,8.37,14.98,0.0,1.88,2.7,0.0,4493528.8,0.0,164.47,0.0,0.0,196729.94
1775627040,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493714.5,0.0,164.54,0.0,0.0,196978.12
1775627040,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493714.5,0.0,164.54,0.0,0.0,196978.12
1775627040,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493714.5,0.0,164.54,0.0,0.0,196978.12
1775627041,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493887.9,0.0,164.6,0.0,0.0,197465.94
1775627041,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493887.9,0.0,164.6,0.0,0.0,197465.94
1775627041,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493887.9,0.0,164.6,0.0,0.0,197465.94
1775627041,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493887.9,0.0,164.6,0.0,0.0,197465.94
1775627041,SCRTUSDT,8.37,14.98,0.0,1.89,2.71,0.0,4493899.7,0.0,164.6,0.0,0.0,197705.11
1775627041,SCRTUSDT,8.37,14.98,0.0,1.89,2.71,0.0,4493899.7,0.0,164.6,0.0,0.0,197705.11
1775627041,SCRTUSDT,8.37,14.98,0.0,1.89,2.71,0.0,4493899.7,0.0,164.6,0.0,0.0,197705.11
1775627041,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493910.7,0.0,164.6,0.0,0.0,197941.21
1775627041,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4493910.7,0.0,164.6,0.0,0.0,197941.21
1775627042,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4494023.5,0.0,164.64,0.0,0.0,198174.61
1775627042,SCRTUSDT,8.37,14.98,0.0,1.95,2.77,0.0,4494023.5,0.0,164.64,0.0,0.0,198174.61
1775627042,SCRTUSDT,8.37,14.98,0.0,1.89,2.71,0.0,4495596.2,0.0,164.06,0.0,0.0,199280.03
1775627042,SCRTUSDT,8.37,14.98,0.0,1.89,2.71,0.0,4495596.2,0.0,164.06,0.0,0.0,199280.03
1775627042,SCRTUSDT,8.37,14.98,0.0,1.89,2.71,0.0,4495596.2,0.0,164.06,0.0,0.0,199280.03
1775627042,SCRTUSDT,8.37,14.98,0.0,1.86,2.68,0.0,4495706.2,0.0,164.02,0.0,0.0,199491.06
1775627042,SCRTUSDT,10.85,17.62,0.0,1.86,2.68,0.0,4495706.2,0.0,87.45,0.0,0.0,199491.06
1775627043,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627043,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627043,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627043,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627043,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627044,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627044,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627044,SCRTUSDT,10.85,17.62,0.0,1.46,2.68,0.0,4492491.7,0.0,81.54,0.0,0.0,199491.06
1775627044,SCRTUSDT,10.85,17.62,0.0,1.2,2.69,0.0,4492622.7,0.0,81.28,0.0,0.0,199904.46
1775627044,SCRTUSDT,10.85,17.62,0.0,1.2,2.69,0.0,4492622.7,0.0,81.28,0.0,0.0,199904.46
1775627044,SCRTUSDT,10.85,17.62,0.0,1.2,2.69,0.0,4492622.7,0.0,81.28,0.0,0.0,199904.46
1775627044,SCRTUSDT,10.85,17.62,0.0,1.2,2.69,0.0,4492622.7,0.0,81.28,0.0,0.0,199904.46
1775627045,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627045,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627045,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627045,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627045,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627045,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627046,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627046,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
1775627046,SCRTUSDT,10.85,17.62,0.0,1.38,2.69,0.0,4492622.7,0.0,81.33,0.0,0.0,199904.46
